,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
5005,7926,-342415667602.0787,1027246995429.3379,0.8,mean,wk_9_10,poly,1,3,100
8603,7928,-342427481858.6414,1027282438199.0979,0.8,mean,wk_9_10,poly,0.1,3,1000
8106,7929,-342435396530.1325,1027306182213.4834,0.8,mean,wk_9_10,poly,10,3,1
1098,7929,-342435396530.1325,1027306182213.4834,0.8,mean,wk_9_10,poly,10,3,100
5593,7929,-342435396530.1325,1027306182213.4834,0.8,mean,wk_9_10,poly,10,3,0.1
8749,7929,-342435396530.1325,1027306182213.4834,0.8,mean,wk_9_10,poly,10,3,1000
6412,7933,-353901342436.7976,1061702461276.827,0.6,mean,wk_10,poly,1,3,100
4002,7934,-354814860789.4628,1064442847117.2914,0.6,mean,wk_10,poly,100,3,10
979,7935,-364831690178.75037,1094495070251.4427,0.6,median,wk_9_10,poly,0.01,5,0.01
4712,7936,-367017502353.4936,1101052506776.558,0.8,mean,wk_9_10,poly,0.01,4,0.1
7944,7937,-381644066272.0731,1144932198531.296,0.6,mean,wk_9_10,poly,0.01,5,0.01
6827,7938,-381782855758.3263,1145348566990.5635,0.9,median,wk_9_10,poly,0.01,4,0.1
5188,7939,-381846067643.762,1145538202105.088,0.7,most_frequent,all,poly,0.01,4,0.01
8835,7940,-410818210145.9862,1232454623802.9446,0.7,most_frequent,wk_9_10,poly,10,3,0.01
4240,7940,-410818210145.9862,1232454623802.9446,0.7,most_frequent,wk_9_10,poly,10,3,1
429,7942,-410826259168.51294,1232478770870.4294,0.7,most_frequent,wk_9_10,poly,1,3,100
3350,7943,-410835870773.90314,1232507605686.5967,0.7,most_frequent,wk_9_10,poly,0.1,3,100
3141,7944,-410837341361.4446,1232512017449.3203,0.7,most_frequent,wk_9_10,poly,100,3,0.1
6701,7944,-410837341361.4446,1232512017449.3203,0.7,most_frequent,wk_9_10,poly,100,3,100
8195,7944,-410837341361.4446,1232512017449.3203,0.7,most_frequent,wk_9_10,poly,100,3,1
4300,7947,-416703133764.7255,1250109399611.182,0.9,median,wk_9_10,poly,0.1,3,1
799,7948,-426175348863.73285,1278526045438.1418,0.6,mean,all,poly,0.01,4,0.1
9472,7949,-434931769030.7038,1304795306807.7817,0.7,most_frequent,wk_10,poly,0.01,6,0.1
7428,7950,-438166186248.5986,1314498556999.3186,0.8,most_frequent,wk_9_10,poly,100,3,0.1
4215,7950,-438166186248.5986,1314498556999.3186,0.8,most_frequent,wk_9_10,poly,100,3,10
6711,7952,-438199108558.6127,1314597323929.3738,0.8,most_frequent,wk_9_10,poly,10,3,0.01
7896,7952,-438199108558.6127,1314597323929.3738,0.8,most_frequent,wk_9_10,poly,10,3,0.1
