,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
8332,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,100,4,1000
2249,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,1,3,1000
6156,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,1,6,1000
4186,6632,-99458.87334352758,297328.5460244346,0.85,mean,wk_10,linear,1,4,1000
7833,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,0.01,2,100
2025,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,0.1,4,100
9951,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,0.1,5,100
7021,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,100,3,100
9282,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,0.01,4,100
1643,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,100,4,100
5894,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,0.1,3,100
8906,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,0.1,2,100
895,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,10,5,100
9982,6642,-103135.30360114339,308752.3266467977,0.95,most_frequent,wk_9_10,linear,10,4,100
2080,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,100,4,1000
8571,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,1,6,1000
4640,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,0.1,3,1000
2769,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,0.01,6,1000
7319,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,0.01,2,1000
6680,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,1,3,1000
756,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,10,5,1000
4641,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,0.1,6,1000
5313,6652,-105262.76864394455,315186.99458658975,0.8,median,wk_9_10,linear,100,3,1000
7472,6661,-109255.93338216862,327455.0725722321,0.95,median,all,poly,0.1,2,0.1
1863,6661,-109255.93338216862,327455.0725722321,0.95,median,all,poly,0.1,2,10
932,6663,-109289.57920086182,327556.02299645176,0.95,median,all,poly,1,2,0.1
751,6663,-109289.57920086182,327556.02299645176,0.95,median,all,poly,1,2,100
9454,6665,-109289.83916744147,327556.79219938815,0.95,median,all,poly,0.01,2,1000
8228,6666,-109289.98259861884,327557.2224218211,0.95,median,all,poly,10,2,1000
4351,6667,-109313.44122109022,327627.604547384,0.95,median,all,poly,100,2,1000
8646,6667,-109313.44122109022,327627.604547384,0.95,median,all,poly,100,2,0.1
773,6667,-109313.44122109022,327627.604547384,0.95,median,all,poly,100,2,100
5011,6667,-109313.44122109022,327627.604547384,0.95,median,all,poly,100,2,1
2835,6671,-110157.99601309665,330190.2256393558,0.8,median,wk_10,poly,0.01,2,1
1970,6672,-110286.47038606193,330576.3232077836,0.7,median,wk_10,poly,0.1,2,0.01
321,6673,-110286.47038719815,330576.3232112353,0.7,median,wk_10,poly,0.01,2,1
3182,6674,-115855.3260580909,347278.44956363033,0.85,mean,all,poly,0.01,2,0.1
2509,6675,-130632.08170825444,390999.4983727191,0.6,mean,all,poly,0.1,2,0.1
7604,6676,-136496.25500231417,409200.84748261713,0.7,median,all,poly,0.01,2,0.1
3399,6677,-153842.19931280205,460554.9605762438,0.95,median,wk_9_10,linear,1,3,1000
9725,6677,-153842.19931280205,460554.9605762438,0.95,median,wk_9_10,linear,0.01,4,1000
2480,6677,-153842.19931280205,460554.9605762438,0.95,median,wk_9_10,linear,1,6,1000
1206,6677,-153842.19931280205,460554.9605762438,0.95,median,wk_9_10,linear,1,2,1000
3709,6677,-153842.19931280205,460554.9605762438,0.95,median,wk_9_10,linear,10,2,1000
8395,6677,-153842.19931280205,460554.9605762438,0.95,median,wk_9_10,linear,100,2,1000
5996,6677,-153842.19931280205,460554.9605762438,0.95,median,wk_9_10,linear,1,4,1000
9802,6684,-164312.38432630806,492647.3613101561,0.8,median,all,poly,0.01,2,0.1
1372,6685,-178707.60679268147,535842.7025072462,0.6,median,wk_9_10,poly,0.1,2,0.1
2436,6686,-181730.21741275443,544905.5622310713,0.8,most_frequent,wk_10,poly,0.01,4,0.01
2632,6687,-185396.50878407416,555906.6789092292,0.6,most_frequent,wk_10,poly,0.01,3,0.1
9322,6688,-217356.57140143745,651784.7393520994,0.6,median,wk_10,poly,0.01,4,0.01
6845,6689,-219775.2462735305,659042.66776897,0.7,most_frequent,wk_10,poly,0.01,3,0.1
6878,6690,-223189.41769188116,669281.3851812294,0.9,median,wk_10,poly,0.01,2,1
8378,6691,-227535.56646975534,682321.1035671133,0.85,median,wk_10,poly,0.1,2,0.01
3041,6692,-240578.77867049808,721447.4040173704,0.9,mean,wk_10,poly,0.1,2,0.01
9505,6693,-252659.8297528189,757694.6163646391,0.7,most_frequent,wk_9_10,poly,0.01,3,0.01
6882,6694,-293539.03335155296,880324.5614781826,0.8,mean,all,poly,0.1,2,0.01
2220,6695,-293605.1868201999,880523.0218480182,0.8,mean,all,poly,0.01,2,1
3746,6696,-312630.0364359268,920653.0779997285,0.8,most_frequent,wk_10,poly,10,2,0.01
5968,6697,-312710.65630658984,920894.9417461412,0.8,most_frequent,wk_10,poly,0.1,2,100
8622,6698,-312936.311534381,921571.6301437862,0.8,most_frequent,wk_10,poly,1,2,1
4916,6699,-349552.4400938561,1048337.3101319614,0.9,mean,all,poly,10,2,1000
8945,6699,-349552.4400938561,1048337.3101319614,0.9,mean,all,poly,10,2,0.1
8626,6701,-349601.99216765823,1048486.0720493346,0.9,mean,all,poly,0.01,2,10
6369,6702,-349602.0237485981,1048486.0615227767,0.9,mean,all,poly,0.01,2,1000
607,6702,-349602.0237485981,1048486.0615227767,0.9,mean,all,poly,0.01,2,100
9495,6704,-349624.54362317326,1048553.6212383291,0.9,mean,all,poly,0.1,2,1
663,6705,-349642.3074800062,1048606.9086387102,0.9,mean,all,poly,1,2,0.01
4692,6705,-349642.3074800062,1048606.9086387102,0.9,mean,all,poly,1,2,100
5745,6705,-349642.3074800062,1048606.9086387102,0.9,mean,all,poly,1,2,10
9588,6705,-349642.3074800062,1048606.9086387102,0.9,mean,all,poly,1,2,1000
3500,6709,-349658.3733801814,1048655.1105052708,0.9,mean,all,poly,100,2,1
1408,6709,-349658.3733801814,1048655.1105052708,0.9,mean,all,poly,100,2,1000
9614,6711,-361464.36626915284,1022270.5244727846,0.6,mean,all,poly,0.1,2,10
9949,6712,-361550.1242606973,1022888.8123154661,0.6,mean,all,poly,1,2,1
5654,6712,-361550.1242606973,1022888.8123154661,0.6,mean,all,poly,1,2,10
7591,6714,-361845.0409588086,1023136.8951810302,0.6,mean,all,poly,100,2,1
8172,6714,-361845.0409588086,1023136.8951810302,0.6,mean,all,poly,100,2,0.01
3453,6714,-361845.0409588086,1023136.8951810302,0.6,mean,all,poly,100,2,0.1
328,6714,-361845.0409588086,1023136.8951810302,0.6,mean,all,poly,100,2,10
8585,6714,-361845.0409588086,1023136.8951810302,0.6,mean,all,poly,100,2,100
