,Rank,CV score (mean),CV score (standard deviation),Target imputation,PCA prop. var.,Imputer strategy,Feature subset,SVM kernel,SVM gamma,SVM degree,SVM C
649,8177,0.7103832474278783,0.03569955571795776,No Imputation,0.7,most_frequent,wk_10,rbf,0.01,3,0.01
3883,8178,0.7103892829627535,0.04477253688522652,No Imputation,0.8,mean,wk_10,rbf,1,6,0.01
7174,8179,0.7103922946113371,0.03683991691475334,KNN Imputation,0.9,median,all,rbf,100,4,0.1
379,8180,0.7104060363608342,0.14650722420692602,No Imputation,0.6,most_frequent,wk_10,rbf,100,3,100
9057,8181,0.710418724741121,0.03603277369914417,No Imputation,0.6,mean,wk_10,rbf,10,6,0.1
6771,8182,0.7104237879698542,0.47460236404817074,No Imputation,0.95,mean,wk_10,rbf,0.01,3,1
9094,8183,0.710430575485335,0.043327835383131515,KNN Imputation,0.8,mean,all,rbf,100,4,0.01
5436,8184,0.7104359680731025,0.2148427595011436,KNN Imputation,0.95,median,wk_9_10,linear,0.1,2,1
7578,8185,0.7104448216178912,0.03723694486695561,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,0.01,6,0.1
7147,8186,0.7104456178125564,0.2250602942191955,KNN Imputation,0.8,median,all,poly,10,5,1000
4475,8187,0.7104465737056671,0.12572258194509991,KNN Imputation,0.8,mean,wk_9_10,poly,100,4,10
3152,8188,0.7104519957368065,0.03308041012106628,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.01,3,0.1
6595,8189,0.7104524320538351,0.031618615098678464,KNN Imputation,0.6,mean,all,linear,100,4,1000
6718,8190,0.7104571170545153,0.16112880367345947,No Imputation,0.85,most_frequent,wk_10,rbf,1,4,1000
3307,8191,0.7104571430752052,0.11363782692922643,KNN Imputation,0.95,mean,wk_9_10,linear,0.1,3,0.1
6383,8192,0.7104646415166733,0.033754729860894506,No Imputation,0.9,mean,wk_10,rbf,0.01,6,0.1
7430,8193,0.7104704124299941,0.1405944609426562,KNN Imputation,0.9,median,wk_9_10,rbf,0.1,2,1000
708,8194,0.7104990639195723,0.04156436375417685,KNN Imputation,0.95,most_frequent,all,rbf,100,2,0.1
2920,8195,0.7105031312865315,0.025530140375314515,No Imputation,0.85,mean,wk_10,rbf,1,4,0.1
2926,8196,0.710507987722401,0.043068102151734115,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,1,4,0.01
7781,8197,0.7105092998511616,0.026898448722141696,No Imputation,0.7,mean,wk_10,rbf,100,3,0.1
9727,8198,0.7105106487204196,0.025935480153355703,KNN Imputation,0.8,most_frequent,wk_10,rbf,100,4,0.1
6400,8199,0.7105182851831648,0.08598327909787801,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,0.01,2,10
2004,8200,0.7105213813520502,0.03101928604729984,KNN Imputation,0.7,most_frequent,wk_10,rbf,1,2,0.1
2233,8201,0.710521514855818,0.023380810678198194,KNN Imputation,0.6,median,wk_10,rbf,1,2,0.1
1553,8202,0.7105216866693473,0.0415323325557434,KNN Imputation,0.7,most_frequent,all,rbf,100,2,0.1
7102,8203,0.7105321386913362,0.032624464742859086,No Imputation,0.85,median,wk_10,rbf,1,6,0.1
692,8204,0.710534594222929,0.041714541083622186,KNN Imputation,0.6,mean,wk_9_10,rbf,1,6,0.1
8107,8205,0.7105356889656764,0.055776831691274203,KNN Imputation,0.6,most_frequent,wk_10,rbf,1,2,100
2874,8206,0.710558157541761,0.04092386984330481,KNN Imputation,0.85,median,wk_10,rbf,0.1,6,0.01
4047,8207,0.7105640005419005,0.0752636604401823,No Imputation,0.7,mean,wk_9_10,linear,100,6,100
7743,8208,0.7105764996921368,0.018115073752738773,KNN Imputation,0.6,median,wk_9_10,rbf,0.1,6,0.01
3489,8209,0.7105779625485942,0.04437892652615962,KNN Imputation,0.6,most_frequent,wk_9_10,rbf,0.1,3,0.01
4896,8210,0.7105785890011947,0.15653089057786204,No Imputation,0.95,median,wk_9_10,rbf,0.1,2,100
3752,8211,0.7106021385073891,0.12616585141474004,KNN Imputation,0.8,most_frequent,wk_10,rbf,0.01,3,10
362,8212,0.7106411376462594,0.0411453154187029,No Imputation,0.85,most_frequent,wk_10,rbf,10,6,0.1
7848,8213,0.710645630163417,0.04156820909881889,No Imputation,0.85,mean,all,rbf,10,6,0.1
6269,8214,0.7106456684418093,0.09548252890654646,No Imputation,0.9,most_frequent,all,poly,1,3,0.1
9095,8215,0.7106617635649106,0.04174405235882704,No Imputation,0.6,most_frequent,all,rbf,0.1,3,0.1
9438,8216,0.7106652564807627,0.043013813656837596,KNN Imputation,0.9,most_frequent,all,rbf,0.1,6,0.01
8833,8217,0.7106905011200585,0.04333458273980189,KNN Imputation,0.6,most_frequent,wk_9_10,rbf,1,6,0.1
7712,8218,0.7107047849803949,0.10616257471221746,No Imputation,0.8,median,wk_10,rbf,0.1,3,1000
733,8219,0.7107145507105858,0.03039722514206623,KNN Imputation,0.7,most_frequent,wk_10,rbf,100,5,0.1
1584,8220,0.7107162950598944,0.02620235504329643,No Imputation,0.85,mean,wk_10,rbf,1,3,0.1
3746,8221,0.7107191310316081,0.11418136007074992,KNN Imputation,0.85,mean,wk_9_10,linear,0.01,6,0.1
9427,8222,0.7107215497538009,0.04320401087229926,No Imputation,0.7,mean,wk_9_10,rbf,1,3,0.01
3418,8223,0.7107347593446101,0.038074595830599495,No Imputation,0.85,most_frequent,all,rbf,1,4,0.1
9629,8224,0.7107482352114727,0.12491261117514556,KNN Imputation,0.9,mean,all,linear,0.01,5,1000
5503,8225,0.7107515455394553,0.10257878557408322,KNN Imputation,0.85,median,all,rbf,0.01,3,1000
7979,8226,0.7107545267716214,0.035452994357004226,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,0.01,3,0.1
7221,8227,0.71075821955036,0.039624815619288864,KNN Imputation,0.9,most_frequent,all,rbf,10,2,0.01
1073,8228,0.7107910221764395,0.042939059360299625,No Imputation,0.95,median,all,rbf,0.01,3,0.1
6449,8229,0.7107984524103632,0.116598928411965,KNN Imputation,0.8,median,wk_9_10,rbf,0.01,4,10
7994,8230,0.710798906964625,0.019800994439576364,No Imputation,0.85,most_frequent,wk_9_10,rbf,0.1,3,0.01
3030,8231,0.7108095813811859,0.03238789917946129,KNN Imputation,0.95,mean,wk_10,rbf,1,3,0.1
9400,8232,0.7108123123292193,0.12450834715918176,KNN Imputation,0.85,median,wk_9_10,rbf,0.1,5,100
6862,8233,0.7108273639392227,0.04298476090490739,No Imputation,0.95,median,wk_9_10,rbf,1,4,0.01
2607,8234,0.7108521804520214,0.0985155073362547,No Imputation,0.8,median,wk_9_10,rbf,0.1,5,1000
614,8235,0.7108583923895329,0.08153300069534061,KNN Imputation,0.85,mean,all,linear,0.01,4,0.01
8930,8236,0.710872334067256,0.17948372853021674,KNN Imputation,0.7,mean,wk_10,rbf,100,4,1000
5922,8237,0.7108807536927909,0.033493171742871475,KNN Imputation,0.95,median,wk_10,rbf,100,5,0.1
2978,8238,0.7108879013559031,0.11670953721625844,KNN Imputation,0.7,mean,wk_9_10,linear,0.1,2,1000
1651,8239,0.7108905246807338,0.04163949788784584,KNN Imputation,0.95,mean,wk_9_10,rbf,100,5,0.1
5798,8240,0.7108909649841715,0.045601197125758934,KNN Imputation,0.9,most_frequent,wk_10,rbf,0.01,6,0.01
1392,8241,0.7108925304961474,0.07939915478693219,No Imputation,0.85,mean,all,linear,0.1,6,0.1
6423,8242,0.7109019796593202,0.04357922441041012,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,0.1,4,0.01
5358,8243,0.7109116982644983,0.028366303985793147,No Imputation,0.8,most_frequent,wk_9_10,rbf,0.01,5,0.1
7126,8244,0.7109128582018778,0.36815588854623843,No Imputation,0.85,most_frequent,wk_10,poly,100,2,1
810,8245,0.7109238156292055,0.027695686891497283,No Imputation,0.6,median,wk_9_10,rbf,0.01,6,0.1
7895,8246,0.7109380682141795,0.03739705747806441,KNN Imputation,0.85,most_frequent,all,rbf,100,4,0.1
9013,8247,0.710939246113614,0.036832445134356115,KNN Imputation,0.6,mean,wk_10,rbf,10,3,0.1
6136,8248,0.7109394065779738,0.024159027533140278,No Imputation,0.6,median,wk_10,rbf,10,4,0.1
734,8249,0.7109584603577971,0.1420729317084679,No Imputation,0.95,mean,wk_10,rbf,1,3,1
7326,8250,0.7109597774763718,0.04279207095978472,KNN Imputation,0.9,most_frequent,wk_10,rbf,1,6,0.01
5000,8251,0.7109614739278914,0.04289953307295074,No Imputation,0.8,most_frequent,wk_9_10,rbf,10,3,0.01
6655,8252,0.7109665959761262,0.03603605883570345,KNN Imputation,0.8,median,wk_10,rbf,100,3,0.1
946,8253,0.7109811423795706,0.08689772972512202,No Imputation,0.8,median,wk_9_10,linear,0.1,5,0.1
7811,8254,0.7109888234807562,0.10170614372707981,KNN Imputation,0.9,median,wk_9_10,poly,0.01,5,0.01
5817,8255,0.7109927390379097,0.04032411222548826,No Imputation,0.6,most_frequent,wk_10,rbf,0.1,3,0.01
7617,8256,0.7109957107230137,0.04312445188100921,KNN Imputation,0.85,most_frequent,all,rbf,10,3,0.01
6049,8257,0.7109979946591403,0.03694833152587815,No Imputation,0.8,most_frequent,wk_9_10,rbf,1,6,0.1
1350,8258,0.7110111358280673,0.05635796358218633,No Imputation,0.7,median,wk_10,rbf,0.01,5,100
273,8259,0.7110152460844114,0.10727534478729361,No Imputation,0.7,median,wk_9_10,poly,10,2,0.1
4630,8260,0.7110199842021877,0.03527569065457181,No Imputation,0.95,mean,wk_10,rbf,10,6,0.1
2664,8261,0.711041604648967,0.042930667365823565,KNN Imputation,0.95,median,all,rbf,1,4,0.01
1356,8262,0.711059148723377,0.09611372370370158,No Imputation,0.85,mean,all,linear,1,3,10
4741,8263,0.711061089425099,0.028994206430092515,No Imputation,0.8,mean,wk_10,rbf,10,4,0.1
5439,8264,0.7110720932031713,0.04206279152045693,No Imputation,0.9,median,wk_9_10,rbf,0.01,6,0.1
8967,8265,0.7110881874083327,0.08601039320917454,KNN Imputation,0.95,median,wk_10,poly,0.01,6,0.01
6470,8266,0.7110902888746929,0.04161371654367807,No Imputation,0.95,median,all,rbf,0.1,2,0.1
4030,8267,0.7110938779890538,0.19042152435795862,KNN Imputation,0.7,most_frequent,all,linear,0.1,2,0.1
9535,8268,0.711103866131787,0.22071904822391725,KNN Imputation,0.6,most_frequent,wk_10,linear,10,4,1000
2455,8269,0.7111160221004764,0.2083494564125275,No Imputation,0.9,median,wk_9_10,linear,10,3,100
6835,8270,0.7111200150278052,0.04062583806039485,No Imputation,0.7,most_frequent,wk_10,poly,0.01,2,0.01
8701,8271,0.7111287613705268,0.03427289735109524,KNN Imputation,0.8,mean,wk_10,rbf,100,3,0.1
553,8272,0.7111365485772867,0.21544933957875018,No Imputation,0.8,mean,all,linear,1,6,1
5936,8273,0.7111503013069748,0.35623739874972415,KNN Imputation,0.8,median,wk_10,rbf,0.01,5,1
3284,8274,0.7111659611365744,0.037782455185560775,No Imputation,0.9,median,all,rbf,0.01,6,0.01
9806,8275,0.7111661666738516,0.16364804937739189,No Imputation,0.85,median,wk_10,rbf,0.1,6,1
6902,8276,0.7111687964378286,0.030219577214193737,KNN Imputation,0.6,mean,wk_9_10,rbf,0.01,3,0.1
9260,8277,0.7111705046027619,0.03774817548047145,KNN Imputation,0.6,median,wk_9_10,rbf,100,3,0.1
5999,8278,0.711184900416813,0.04138927779011897,No Imputation,0.9,mean,all,rbf,100,5,0.1
3092,8279,0.7111942905612946,0.04162880525000156,No Imputation,0.85,mean,all,rbf,1,2,0.1
6976,8280,0.7111953760604952,0.054468231275717954,No Imputation,0.8,mean,all,linear,100,2,0.01
889,8281,0.7112224392513504,0.032627663594782495,KNN Imputation,0.85,mean,wk_10,rbf,10,2,0.1
1632,8282,0.7112249970768783,0.1017126752438204,KNN Imputation,0.85,median,all,rbf,0.01,4,1000
4265,8283,0.7112269279551606,0.04281065525554694,No Imputation,0.6,mean,wk_9_10,rbf,1,3,0.01
3746,8284,0.7112302673779889,0.17671140581298966,No Imputation,0.6,mean,wk_10,rbf,100,4,10
7891,8285,0.7112323376776285,0.041294588445840844,No Imputation,0.7,most_frequent,all,rbf,10,4,0.1
3297,8286,0.7112381217407566,0.07452780592494385,KNN Imputation,0.85,most_frequent,wk_10,rbf,0.1,5,1000
7285,8287,0.7112656272020922,0.035980892573005685,No Imputation,0.8,mean,wk_10,rbf,0.01,3,0.1
1439,8288,0.7112708900363122,0.1559855732950618,KNN Imputation,0.85,median,wk_10,linear,1,3,100
8578,8289,0.7112883884504602,0.05722521119659517,No Imputation,0.7,most_frequent,wk_9_10,rbf,0.1,6,1
8130,8290,0.7112887474648406,0.028772823123964873,No Imputation,0.9,median,wk_10,rbf,100,4,0.1
4291,8291,0.711291364301294,0.040356288611740274,No Imputation,0.8,mean,wk_10,rbf,100,2,0.1
230,8292,0.7113130701444141,0.040655328096561714,No Imputation,0.6,most_frequent,wk_9_10,rbf,0.1,5,0.01
9796,8293,0.7113169984837241,0.034322501663233154,No Imputation,0.6,mean,wk_10,rbf,0.01,2,0.1
5018,8294,0.7113289478090412,0.06810255558498136,No Imputation,0.8,median,wk_10,linear,10,2,1000
558,8295,0.7113484788344546,0.1443858222094877,KNN Imputation,0.85,most_frequent,all,rbf,0.01,5,1
8876,8296,0.7113550256056036,0.04135550615748105,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,100,4,0.1
8519,8297,0.7113704216240052,0.036355887858870964,KNN Imputation,0.85,median,wk_9_10,rbf,0.01,4,0.1
2436,8298,0.7114096998713831,0.12843807836137933,KNN Imputation,0.7,mean,wk_9_10,linear,0.1,4,1000
4200,8299,0.7114203490128452,0.026731203701067924,No Imputation,0.9,mean,wk_10,rbf,0.01,2,0.1
3989,8300,0.7114210654040074,0.039190176515545745,KNN Imputation,0.95,mean,wk_9_10,rbf,100,3,0.01
6426,8301,0.7114241910278448,0.15907453578582237,KNN Imputation,0.7,mean,wk_9_10,poly,0.01,5,10
4889,8302,0.7114290442722853,0.041413681949104775,No Imputation,0.9,most_frequent,all,rbf,10,5,0.1
1945,8303,0.711440266720366,0.04284062870956103,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,1,2,0.01
5517,8304,0.7115074354664945,0.0692076620514018,No Imputation,0.8,mean,wk_9_10,linear,1,3,100
8534,8305,0.7115436702443331,0.03974862927345914,KNN Imputation,0.85,median,wk_10,rbf,100,5,0.01
4344,8306,0.7115442070163809,0.1633363532416067,No Imputation,0.7,most_frequent,wk_10,linear,100,3,1
6212,8307,0.7115584255007295,0.04050792296536314,KNN Imputation,0.95,most_frequent,wk_10,rbf,0.1,3,0.1
949,8308,0.7115642683438599,0.08565955520870104,No Imputation,0.8,median,wk_10,rbf,0.01,6,100
1658,8309,0.711565776435671,0.16441136917947363,KNN Imputation,0.7,most_frequent,wk_10,rbf,0.01,6,100
3483,8310,0.7115817917736997,0.03143873556126281,KNN Imputation,0.8,mean,wk_10,rbf,0.01,4,0.1
4884,8311,0.7115961532381323,0.030106962431804687,No Imputation,0.6,mean,wk_9_10,rbf,0.01,5,0.1
4602,8312,0.7116353652828946,0.30220739198605556,KNN Imputation,0.9,most_frequent,wk_10,poly,0.1,5,1
8600,8313,0.7116356559710824,0.10612337003913508,KNN Imputation,0.7,mean,all,linear,0.1,2,0.1
994,8314,0.7116464907793547,0.15173710517626054,KNN Imputation,0.9,mean,wk_9_10,linear,1,6,1000
7102,8315,0.7116529559396417,0.06239559134141196,KNN Imputation,0.7,mean,wk_9_10,linear,1,3,0.1
510,8316,0.7116610311273688,0.16878455044337407,KNN Imputation,0.9,mean,all,linear,1,6,100
3715,8317,0.7116639192851235,0.11262648797779942,KNN Imputation,0.95,median,wk_10,rbf,1,6,10
677,8318,0.7116753646877296,0.03728275731169543,No Imputation,0.95,mean,all,rbf,0.1,4,0.1
8030,8319,0.7116770016897691,0.04276072054860318,KNN Imputation,0.7,most_frequent,all,rbf,0.1,4,0.01
8830,8320,0.7116851531407279,0.026775470771370588,No Imputation,0.6,mean,wk_10,rbf,0.01,3,0.1
8823,8321,0.7117004695877549,0.0465130524128221,No Imputation,0.85,median,wk_10,rbf,0.1,6,0.01
8556,8322,0.711727485359883,0.029976525988622917,KNN Imputation,0.8,median,wk_10,rbf,1,3,0.1
7282,8323,0.7117291962401328,0.04638384600057886,KNN Imputation,0.95,mean,wk_10,rbf,100,2,0.01
6393,8324,0.7117445951198111,0.039589880510832814,No Imputation,0.85,most_frequent,wk_10,rbf,10,6,0.01
4357,8325,0.7117885464915841,0.026457091938015254,KNN Imputation,0.8,mean,wk_10,rbf,10,6,0.1
603,8326,0.7117886438169031,0.10712916010182535,No Imputation,0.9,mean,wk_10,rbf,10,4,1
7676,8327,0.7117917692655343,0.03620855217285184,KNN Imputation,0.6,median,wk_10,rbf,100,5,0.1
6175,8328,0.7118037034062518,0.026649504503750525,KNN Imputation,0.95,mean,wk_10,rbf,0.01,3,0.1
3524,8329,0.7118101716007592,0.03289740010954107,KNN Imputation,0.85,most_frequent,wk_10,rbf,0.1,5,0.1
974,8330,0.7118123438136116,0.04259294835147833,KNN Imputation,0.95,mean,all,rbf,1,4,0.01
4771,8331,0.7118176253829734,0.041752757225854795,KNN Imputation,0.8,most_frequent,wk_10,rbf,0.1,5,0.1
4529,8332,0.7118220764932623,0.04261095336816379,KNN Imputation,0.7,mean,wk_9_10,rbf,10,4,0.01
9415,8333,0.711830782521625,0.023980556509267954,KNN Imputation,0.6,median,wk_10,rbf,10,4,0.1
160,8334,0.7118404028700277,0.04287607749485906,No Imputation,0.9,median,wk_9_10,rbf,1,6,0.01
8001,8335,0.7118419142867045,0.19883033295763577,No Imputation,0.8,median,all,linear,0.1,3,10
1044,8336,0.7118480520938608,0.03735171827675061,KNN Imputation,0.95,mean,wk_10,rbf,0.01,2,0.1
6930,8337,0.7118692431237525,0.09238534937175541,KNN Imputation,0.7,median,wk_9_10,rbf,0.01,3,1000
3499,8338,0.7118801358688244,0.04532242217100271,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,0.01,5,0.1
7789,8339,0.7118803923649727,0.016568842748026006,No Imputation,0.6,mean,all,linear,10,3,1000
7612,8340,0.7118837882667652,0.15590951322068294,No Imputation,0.6,median,wk_10,rbf,1,2,10
8297,8341,0.7118930647019147,0.03353373878946911,KNN Imputation,0.95,mean,wk_10,rbf,100,4,0.1
3530,8342,0.711904042455198,0.09168685250693705,No Imputation,0.7,mean,all,linear,10,6,0.1
8065,8343,0.711905871550241,0.1412678718615799,KNN Imputation,0.8,median,all,linear,10,6,1
7665,8344,0.7119120826128938,0.26376178234990366,KNN Imputation,0.7,median,all,poly,10,2,1000
3450,8345,0.7119249933727003,0.03700824134508721,KNN Imputation,0.9,mean,wk_10,rbf,0.01,6,0.01
8666,8346,0.7119304567322158,0.04137809676462838,No Imputation,0.8,mean,wk_9_10,rbf,1,2,0.1
2778,8347,0.7119421933516968,0.1813375880952292,No Imputation,0.85,most_frequent,wk_10,rbf,1,5,1
3513,8348,0.7119489085876026,0.08823343543676676,KNN Imputation,0.8,most_frequent,all,rbf,0.01,3,10
3609,8349,0.7119493315674041,0.029012856480045045,KNN Imputation,0.85,mean,wk_10,rbf,1,6,0.1
8472,8350,0.7119540557670916,0.046878650241893194,KNN Imputation,0.6,mean,wk_10,rbf,0.1,3,0.01
9766,8351,0.7119554401054711,0.03415679852916986,No Imputation,0.95,median,wk_10,rbf,10,5,0.1
1785,8352,0.7119571826402165,0.046351755927480955,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,0.01,2,0.01
5140,8353,0.7119798343825525,0.035179728224588244,KNN Imputation,0.85,median,wk_10,rbf,0.1,3,0.1
525,8354,0.7119861507826372,0.031287116828438946,No Imputation,0.95,most_frequent,wk_10,rbf,10,2,0.1
3451,8355,0.7119974915943323,0.033445669996906666,KNN Imputation,0.95,median,wk_10,rbf,100,4,0.1
266,8356,0.7120313935363971,0.0412864308687928,No Imputation,0.8,most_frequent,wk_9_10,rbf,1,3,0.1
4224,8357,0.71205097024785,0.14573941013080363,No Imputation,0.9,mean,all,linear,1,4,100
3920,8358,0.7120549358849381,0.04168399993006039,No Imputation,0.7,median,wk_10,rbf,10,5,0.01
3239,8359,0.7120661837307083,0.04635288996068625,KNN Imputation,0.6,most_frequent,wk_10,rbf,100,5,0.01
3145,8360,0.7120688649147453,0.09560758244786849,No Imputation,0.6,most_frequent,wk_9_10,rbf,0.1,3,100
4977,8361,0.7120721611892377,0.17441969633559734,KNN Imputation,0.7,most_frequent,all,linear,0.01,2,0.1
6671,8362,0.7120875709159377,0.04179348668091537,KNN Imputation,0.6,mean,wk_9_10,rbf,10,2,0.1
8234,8363,0.7121013184448219,0.043140233070071886,No Imputation,0.7,most_frequent,wk_10,rbf,1,6,0.01
3387,8364,0.7121047008091892,0.026619331890443722,No Imputation,0.85,median,wk_10,rbf,0.01,6,0.1
1132,8365,0.712115760662345,0.0392017165991454,KNN Imputation,0.6,most_frequent,wk_9_10,rbf,100,4,0.01
473,8366,0.7121400800120805,0.3221505565874831,KNN Imputation,0.85,most_frequent,wk_10,linear,0.01,5,100
459,8367,0.7121415612739896,0.03041850337982617,KNN Imputation,0.9,median,wk_10,rbf,1,2,0.1
6016,8368,0.7121530834537044,0.1295829800201072,No Imputation,0.85,median,wk_9_10,rbf,0.1,5,1
8213,8369,0.7121790322811725,0.027714497082194957,No Imputation,0.95,most_frequent,wk_10,rbf,100,4,0.1
1691,8370,0.7121896489879778,0.028573817313900594,No Imputation,0.9,median,wk_10,rbf,0.01,2,0.1
7799,8371,0.7122128480876105,0.03729623270748992,No Imputation,0.95,median,all,rbf,10,6,0.1
2099,8372,0.7122179036537568,0.03457127496425268,KNN Imputation,0.9,mean,wk_10,rbf,10,6,0.1
1886,8373,0.7122220742488212,0.03799495764431529,No Imputation,0.95,mean,all,rbf,100,2,0.01
804,8374,0.7122273691792639,0.02456538661255827,KNN Imputation,0.9,mean,wk_10,rbf,100,2,0.1
8024,8375,0.7122304912459843,0.21407654315677002,KNN Imputation,0.6,mean,all,poly,1,5,0.1
1650,8376,0.7122349655090345,0.15407055811205025,KNN Imputation,0.95,mean,wk_10,rbf,10,3,10
961,8377,0.7122368928972117,0.03980921942508582,No Imputation,0.8,mean,wk_9_10,rbf,1,6,0.01
9720,8378,0.7122406917983289,0.07885519242994363,No Imputation,0.95,mean,all,linear,0.1,4,1
6761,8379,0.7122494819234093,0.2886380864425078,No Imputation,0.7,most_frequent,wk_10,rbf,0.01,5,1
764,8380,0.7122542954094493,0.10734850808960905,No Imputation,0.85,median,wk_9_10,poly,0.1,5,0.01
7800,8381,0.7122552603297685,0.02834407477931215,KNN Imputation,0.8,most_frequent,wk_10,rbf,1,4,0.1
4538,8382,0.712257864748138,0.032923998661956305,No Imputation,0.85,most_frequent,wk_9_10,rbf,0.01,2,0.1
5116,8383,0.7122620260311512,0.089258341526994,KNN Imputation,0.6,mean,wk_10,rbf,0.01,5,100
1143,8384,0.7122735047981301,0.08060056128811346,No Imputation,0.7,mean,wk_9_10,rbf,0.01,6,10
1922,8385,0.7122801298329433,0.12456521833978912,KNN Imputation,0.95,mean,wk_9_10,rbf,0.1,2,1
8243,8386,0.7122878354094168,0.18999547453041868,KNN Imputation,0.95,median,wk_9_10,linear,100,4,1000
3745,8387,0.7123026930563423,0.261327607040149,No Imputation,0.85,median,wk_9_10,linear,10,5,100
6641,8388,0.7123048780615362,0.0951303336199207,No Imputation,0.8,median,wk_9_10,rbf,0.01,6,1000
9540,8389,0.7123079500679863,0.08623096968601947,No Imputation,0.85,mean,wk_9_10,linear,0.1,3,10
110,8390,0.712309416068518,0.3669401030415521,KNN Imputation,0.6,mean,wk_10,linear,1,2,1000
3017,8391,0.7123101451842553,0.045351708299913945,No Imputation,0.95,most_frequent,wk_9_10,rbf,0.01,2,0.01
8602,8392,0.7123243030758035,0.03529270439426713,No Imputation,0.8,most_frequent,wk_10,rbf,1,6,0.1
2890,8393,0.7123247854666317,0.030077344290971995,No Imputation,0.85,median,wk_10,rbf,1,3,0.1
1291,8394,0.7123349986487761,0.036635693770546526,No Imputation,0.9,median,wk_10,rbf,1,5,0.01
8400,8395,0.7123385485106898,0.04271050985435691,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,10,4,0.01
7395,8396,0.7123443768541102,0.046465108089942926,KNN Imputation,0.7,mean,wk_10,rbf,0.1,3,100
805,8397,0.712357203990546,0.1420472849716992,KNN Imputation,0.8,most_frequent,all,rbf,0.01,6,1
5568,8398,0.712358217108066,0.03904892937681028,No Imputation,0.7,most_frequent,all,rbf,0.1,5,0.01
5602,8399,0.7123756120088639,0.042988877095732986,KNN Imputation,0.8,median,wk_10,rbf,100,5,0.01
1906,8400,0.7123866451140921,0.03750291236009556,No Imputation,0.8,most_frequent,all,linear,0.01,3,10
4036,8401,0.7123944584520653,0.04208597705249833,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,1,2,0.1
485,8402,0.7123974131644651,0.043209566486205164,No Imputation,0.8,median,wk_10,rbf,0.1,6,0.01
4868,8403,0.7124014208502117,0.04084034705797794,No Imputation,0.9,median,wk_10,rbf,0.01,6,0.01
5094,8404,0.7124077984440994,0.11257960201219672,No Imputation,0.6,most_frequent,wk_9_10,poly,100,6,10
9553,8405,0.7124132082212337,0.029950413478239447,No Imputation,0.7,median,wk_10,rbf,10,6,0.1
5692,8406,0.7124235106603986,0.3033553948366066,KNN Imputation,0.9,median,wk_10,linear,0.1,6,1
6597,8407,0.7124279964050675,0.1997885643423418,KNN Imputation,0.85,most_frequent,wk_10,rbf,10,5,10
7871,8408,0.7124296904496215,0.11980614097755787,No Imputation,0.7,mean,all,linear,1,4,0.1
2262,8409,0.7124522111354854,0.03946430941061068,No Imputation,0.8,most_frequent,wk_9_10,rbf,0.01,4,0.1
6634,8410,0.7124565104945403,0.03256294009531043,KNN Imputation,0.7,mean,all,linear,100,4,1
2078,8411,0.7124565277544612,0.050685645961387006,KNN Imputation,0.7,mean,wk_10,rbf,0.1,5,10
6879,8412,0.712468394201289,0.04455720683480725,KNN Imputation,0.95,mean,wk_10,rbf,100,3,0.01
3998,8413,0.712469856824226,0.13970677284193725,KNN Imputation,0.6,median,wk_9_10,rbf,0.01,2,1000
8590,8414,0.712478851074711,0.04180838358182959,KNN Imputation,0.9,median,wk_9_10,rbf,0.01,4,0.01
9181,8415,0.712488973485496,0.14538082124052115,No Imputation,0.6,mean,all,linear,1,4,10
5393,8416,0.7124955820961578,0.08493459989475399,KNN Imputation,0.6,median,wk_10,rbf,0.01,2,1000
7825,8417,0.7125159889499498,0.12090095569771532,No Imputation,0.8,median,wk_9_10,poly,100,4,1000
3796,8418,0.7125254105545807,0.04148118959738867,KNN Imputation,0.85,mean,wk_9_10,rbf,10,6,0.1
2281,8419,0.7125537416634012,0.04358261586294454,KNN Imputation,0.95,most_frequent,wk_10,rbf,0.1,2,0.01
285,8420,0.7125565152515518,0.04243577946606547,No Imputation,0.6,median,all,rbf,1,5,0.01
1839,8421,0.7125699028612094,0.08417384487463724,KNN Imputation,0.6,mean,wk_9_10,rbf,0.01,5,100
7535,8422,0.712594917511298,0.042513326959427895,KNN Imputation,0.8,most_frequent,all,rbf,10,6,0.01
9947,8423,0.712597650677551,0.1550673859382448,KNN Imputation,0.95,median,wk_10,rbf,1,2,100
4663,8424,0.712609414324082,0.03173057129407319,KNN Imputation,0.7,mean,wk_10,rbf,1,5,0.1
3447,8425,0.7126155292694792,0.1906372543773115,KNN Imputation,0.7,most_frequent,all,linear,100,2,0.1
4107,8426,0.7126187962456455,0.11327614329503055,No Imputation,0.6,mean,wk_9_10,rbf,0.01,2,10
5081,8427,0.7126354936989638,0.04437653647263083,No Imputation,0.7,mean,all,rbf,10,4,0.01
