,Rank,CV score (mean),CV score (standard deviation),Target imputation,PCA prop. var.,Imputer strategy,Feature subset,SVM kernel,SVM gamma,SVM degree,SVM C
1686,11081,7909.630638683906,23452.184049147523,No Imputation,0.85,mean,wk_10,linear,1,3,0.1
6364,11082,7909.630638683906,23452.184049147523,KNN Imputation,0.85,mean,wk_10,linear,1,2,0.1
1872,11083,7909.630638683906,23452.184049147523,KNN Imputation,0.85,mean,wk_10,linear,10,6,0.1
2475,11084,7909.630638683906,23452.184049147523,No Imputation,0.85,mean,wk_10,linear,0.01,2,0.1
3838,11085,7909.630638683906,23452.184049147523,No Imputation,0.85,mean,wk_10,linear,100,3,0.1
753,11086,7909.630638683906,23452.184049147523,KNN Imputation,0.85,mean,wk_10,linear,0.1,2,0.1
9632,11087,7909.630638683906,23452.184049147523,KNN Imputation,0.85,mean,wk_10,linear,1,3,0.1
2368,11088,7909.630638683906,23452.184049147523,KNN Imputation,0.85,mean,wk_10,linear,0.01,6,0.1
5503,11089,7909.630638683906,23452.184049147523,KNN Imputation,0.85,mean,wk_10,linear,1,5,0.1
4513,11090,8029.271480882604,23916.19337404962,KNN Imputation,0.6,median,wk_10,poly,0.01,2,1
2252,11091,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,1,5,1
8750,11092,8068.773617670406,23960.36347769498,KNN Imputation,0.7,mean,wk_10,linear,0.01,5,1
510,11093,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,0.1,4,1
3282,11094,8068.773617670406,23960.36347769498,KNN Imputation,0.7,mean,wk_10,linear,10,2,1
6277,11095,8068.773617670406,23960.36347769498,KNN Imputation,0.7,mean,wk_10,linear,0.01,3,1
6919,11096,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,10,5,1
8515,11097,8068.773617670406,23960.36347769498,KNN Imputation,0.7,mean,wk_10,linear,0.1,5,1
1211,11098,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,100,4,1
9868,11099,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,1,2,1
4499,11100,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,1,6,1
8312,11101,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,100,3,1
3728,11102,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,1,4,1
9934,11103,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,0.1,6,1
6776,11104,8068.773617670406,23960.36347769498,KNN Imputation,0.7,mean,wk_10,linear,1,4,1
3649,11105,8068.773617670406,23960.36347769498,KNN Imputation,0.7,mean,wk_10,linear,0.1,4,1
9324,11106,8068.773617670406,23960.36347769498,No Imputation,0.7,mean,wk_10,linear,0.01,4,1
7379,11107,8068.773617670406,23960.36347769498,KNN Imputation,0.7,mean,wk_10,linear,10,3,1
3083,11108,8068.773617670406,23960.36347769498,KNN Imputation,0.7,mean,wk_10,linear,100,5,1
7596,11109,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,0.1,3,0.1
7597,11110,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,100,2,0.1
2211,11111,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,0.01,2,0.1
739,11112,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,1,4,0.1
8160,11113,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,10,6,0.1
4748,11114,8087.947919110105,23976.611170522185,KNN Imputation,0.8,median,all,linear,1,2,0.1
9110,11115,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,0.1,5,0.1
2374,11116,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,0.1,4,0.1
252,11117,8087.947919110105,23976.611170522185,KNN Imputation,0.8,median,all,linear,1,4,0.1
5316,11118,8087.947919110105,23976.611170522185,KNN Imputation,0.8,median,all,linear,0.1,3,0.1
7333,11119,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,1,5,0.1
0,11120,8087.947919110105,23976.611170522185,KNN Imputation,0.8,median,all,linear,100,2,0.1
7497,11121,8087.947919110105,23976.611170522185,KNN Imputation,0.8,median,all,linear,1,6,0.1
6948,11122,8087.947919110105,23976.611170522185,KNN Imputation,0.8,median,all,linear,0.01,4,0.1
3611,11123,8087.947919110105,23976.611170522185,KNN Imputation,0.8,median,all,linear,10,2,0.1
3469,11124,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,0.1,6,0.1
6817,11125,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,10,4,0.1
4374,11126,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,1,2,0.1
5739,11127,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,10,2,0.1
4187,11128,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,10,3,0.1
5442,11129,8087.947919110105,23976.611170522185,No Imputation,0.8,median,all,linear,0.01,3,0.1
1371,11130,8089.977186002652,23875.800275699083,No Imputation,0.8,most_frequent,wk_10,linear,0.01,3,1000
8818,11131,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,10,6,1000
6191,11132,8089.977186002652,23875.800275699083,No Imputation,0.8,most_frequent,wk_10,linear,100,4,1000
9724,11133,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,100,3,1000
8900,11134,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,0.1,5,1000
1500,11135,8089.977186002652,23875.800275699083,No Imputation,0.8,most_frequent,wk_10,linear,0.01,5,1000
7631,11136,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,0.01,6,1000
5065,11137,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,1,6,1000
4672,11138,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,0.1,2,1000
8753,11139,8089.977186002652,23875.800275699083,No Imputation,0.8,most_frequent,wk_10,linear,0.1,4,1000
8229,11140,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,100,5,1000
9859,11141,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,1,4,1000
467,11142,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,100,2,1000
9633,11143,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,10,2,1000
6095,11144,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,0.01,2,1000
6928,11145,8089.977186002652,23875.800275699083,No Imputation,0.8,most_frequent,wk_10,linear,10,3,1000
2014,11146,8089.977186002652,23875.800275699083,KNN Imputation,0.8,most_frequent,wk_10,linear,0.01,5,1000
4797,11147,8089.977186002652,23875.800275699083,No Imputation,0.8,most_frequent,wk_10,linear,0.01,2,1000
4335,11148,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,1,2,100
1025,11149,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,1,6,100
1667,11150,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,10,3,100
4452,11151,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,10,4,100
8817,11152,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,0.01,4,100
1564,11153,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,10,5,100
94,11154,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,100,3,100
8998,11155,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,0.1,5,100
9239,11156,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,0.01,3,100
3506,11157,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,10,4,100
1277,11158,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,100,2,100
9645,11159,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,1,4,100
5109,11160,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,0.01,6,100
5834,11161,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,0.01,6,100
9005,11162,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,10,2,100
5031,11163,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,0.1,2,100
8291,11164,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,0.01,5,100
451,11165,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,10,6,100
5438,11166,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,10,6,100
6241,11167,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,1,3,100
8125,11168,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,100,6,100
5980,11169,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,0.01,4,100
7208,11170,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,0.1,6,100
6102,11171,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,10,2,100
5986,11172,8275.77702861889,24549.52835912958,No Imputation,0.6,most_frequent,wk_9_10,linear,0.1,3,100
9606,11173,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,0.01,3,100
5957,11174,8275.77702861889,24549.52835912958,KNN Imputation,0.6,most_frequent,wk_9_10,linear,100,3,100
2984,11175,8292.248181461775,24695.373561770026,No Imputation,0.9,most_frequent,wk_10,poly,0.01,3,0.01
3320,11176,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,0.01,3,1000
2623,11177,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,0.1,2,1000
7269,11178,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,10,4,1000
2603,11179,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,10,3,1000
7383,11180,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,1,3,1000
2783,11181,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,0.1,4,1000
6228,11182,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,0.1,2,1000
7729,11183,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,0.01,5,1000
3254,11184,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,1,5,1000
1285,11185,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,0.01,4,1000
8015,11186,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,10,2,1000
8208,11187,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,1,2,1000
6120,11188,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,0.1,3,1000
5410,11189,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,0.1,6,1000
9063,11190,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,10,4,1000
3183,11191,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,10,3,1000
5177,11192,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,0.1,5,1000
42,11193,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,0.01,5,1000
7816,11194,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,10,5,1000
1193,11195,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,1,4,1000
9656,11196,8332.156740163124,22394.85485269209,KNN Imputation,0.9,most_frequent,wk_10,linear,100,5,1000
448,11197,8332.156740163124,22394.85485269209,No Imputation,0.9,most_frequent,wk_10,linear,100,2,1000
2005,11198,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,100,4,0.1
8356,11199,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,0.01,3,0.1
4365,11200,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,0.01,2,0.1
6333,11201,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,10,5,0.1
967,11202,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,0.01,2,0.1
4459,11203,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,10,6,0.1
9590,11204,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,1,6,0.1
6849,11205,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,10,2,0.1
4621,11206,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,0.1,2,0.1
8147,11207,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,10,6,0.1
5915,11208,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,0.01,4,0.1
7013,11209,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,0.01,5,0.1
2086,11210,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,100,2,0.1
5465,11211,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,100,4,0.1
7105,11212,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,10,4,0.1
1692,11213,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,0.1,3,0.1
3364,11214,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,0.01,5,0.1
4973,11215,8343.97141053718,24725.735928156573,KNN Imputation,0.95,most_frequent,all,linear,0.01,6,0.1
9958,11216,8343.97141053718,24725.735928156573,No Imputation,0.95,most_frequent,all,linear,0.1,4,0.1
9316,11217,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,0.01,6,10
2146,11218,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,100,6,10
6492,11219,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,0.01,4,10
7149,11220,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,10,5,10
8166,11221,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,0.1,3,10
2716,11222,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,0.1,6,10
2715,11223,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,1,3,10
8296,11224,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,1,5,10
1896,11225,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,100,2,10
4478,11226,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,0.01,2,10
2961,11227,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,100,4,10
385,11228,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,0.1,4,10
4870,11229,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,10,6,10
3824,11230,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,100,4,10
2808,11231,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,100,3,10
5672,11232,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,0.1,3,10
4455,11233,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,0.1,5,10
7071,11234,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,0.01,6,10
4190,11235,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,10,5,10
1893,11236,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,0.1,4,10
8705,11237,8380.29082355325,24825.941575319353,No Imputation,0.7,mean,wk_10,linear,1,2,10
8624,11238,8380.29082355325,24825.941575319353,KNN Imputation,0.7,mean,wk_10,linear,0.1,5,10
7232,11239,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,1,6,0.1
1317,11240,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,0.1,6,0.1
824,11241,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,0.01,4,0.1
6725,11242,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,100,2,0.1
6974,11243,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,0.1,3,0.1
5936,11244,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,100,6,0.1
5168,11245,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,0.1,5,0.1
1828,11246,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,0.01,6,0.1
1309,11247,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,10,2,0.1
8786,11248,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,100,5,0.1
7235,11249,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,0.1,2,0.1
1580,11250,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,0.01,6,0.1
2853,11251,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,100,4,0.1
4920,11252,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,0.01,2,0.1
6411,11253,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,0.1,5,0.1
1311,11254,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,0.01,3,0.1
6001,11255,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,0.01,4,0.1
5854,11256,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,0.1,4,0.1
7873,11257,8386.006178352054,24931.84895537969,KNN Imputation,0.8,median,wk_10,linear,1,4,0.1
5736,11258,8386.006178352054,24931.84895537969,No Imputation,0.8,median,wk_10,linear,0.1,3,0.1
8966,11259,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,0.1,5,10
1476,11260,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,100,6,10
9460,11261,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,10,6,10
2797,11262,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,0.01,6,10
3381,11263,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,0.01,4,10
5473,11264,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,0.1,5,10
6669,11265,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,0.01,3,10
3339,11266,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,100,4,10
8096,11267,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,0.01,6,10
9862,11268,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,100,5,10
6448,11269,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,0.1,2,10
1716,11270,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,10,4,10
8544,11271,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,0.1,3,10
3478,11272,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,10,5,10
1727,11273,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,100,2,10
3516,11274,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,0.1,2,10
6373,11275,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,1,5,10
1736,11276,8529.318558719051,25262.05297405278,No Imputation,0.85,mean,all,linear,0.1,6,10
4119,11277,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,1,4,10
288,11278,8529.318558719051,25262.05297405278,KNN Imputation,0.85,mean,all,linear,0.1,4,10
1973,11279,8733.448623961425,25751.495282651296,No Imputation,0.85,most_frequent,all,linear,0.1,6,10
1332,11280,8733.448623961425,25751.495282651296,No Imputation,0.85,most_frequent,all,linear,10,6,10
7832,11281,8733.448623961425,25751.495282651296,KNN Imputation,0.85,most_frequent,all,linear,100,3,10
5897,11282,8733.448623961425,25751.495282651296,No Imputation,0.85,most_frequent,all,linear,100,2,10
8405,11283,8733.448623961425,25751.495282651296,KNN Imputation,0.85,most_frequent,all,linear,1,3,10
7581,11284,8733.448623961425,25751.495282651296,KNN Imputation,0.85,most_frequent,all,linear,0.01,4,10
65,11285,8733.448623961425,25751.495282651296,No Imputation,0.85,most_frequent,all,linear,0.1,2,10
2299,11286,8733.448623961425,25751.495282651296,KNN Imputation,0.85,most_frequent,all,linear,1,2,10
6605,11287,8733.448623961425,25751.495282651296,No Imputation,0.85,most_frequent,all,linear,1,2,10
9141,11288,8733.448623961425,25751.495282651296,KNN Imputation,0.85,most_frequent,all,linear,0.1,2,10
374,11289,8733.448623961425,25751.495282651296,No Imputation,0.85,most_frequent,all,linear,10,4,10
4333,11290,8733.448623961425,25751.495282651296,KNN Imputation,0.85,most_frequent,all,linear,0.01,3,10
6182,11291,8733.448623961425,25751.495282651296,No Imputation,0.85,most_frequent,all,linear,0.1,5,10
4194,11292,8733.448623961425,25751.495282651296,KNN Imputation,0.85,most_frequent,all,linear,0.01,2,10
4158,11293,8733.448623961425,25751.495282651296,KNN Imputation,0.85,most_frequent,all,linear,100,5,10
6864,11294,8733.448623961425,25751.495282651296,No Imputation,0.85,most_frequent,all,linear,0.01,3,10
615,11295,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,1,2,1
2281,11296,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,0.1,3,1
550,11297,8788.423814471356,25965.738170992718,No Imputation,0.8,mean,wk_9_10,linear,0.01,4,1
8509,11298,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,10,4,1
650,11299,8788.423814471356,25965.738170992718,No Imputation,0.8,mean,wk_9_10,linear,0.01,3,1
9730,11300,8788.423814471356,25965.738170992718,No Imputation,0.8,mean,wk_9_10,linear,0.01,2,1
1630,11301,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,10,6,1
546,11302,8788.423814471356,25965.738170992718,No Imputation,0.8,mean,wk_9_10,linear,100,5,1
3465,11303,8788.423814471356,25965.738170992718,No Imputation,0.8,mean,wk_9_10,linear,1,5,1
3341,11304,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,1,6,1
5032,11305,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,10,3,1
9182,11306,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,0.1,6,1
2561,11307,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,1,3,1
3069,11308,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,0.1,4,1
1377,11309,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,1,4,1
563,11310,8788.423814471356,25965.738170992718,No Imputation,0.8,mean,wk_9_10,linear,0.01,5,1
3594,11311,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,0.01,4,1
8390,11312,8788.423814471356,25965.738170992718,No Imputation,0.8,mean,wk_9_10,linear,100,3,1
6710,11313,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,100,4,1
6123,11314,8788.423814471356,25965.738170992718,KNN Imputation,0.8,mean,wk_9_10,linear,0.1,2,1
3366,11315,8880.21650915644,26375.49734149686,No Imputation,0.85,median,wk_10,linear,0.01,6,0.1
2827,11316,8880.21650915644,26375.49734149686,No Imputation,0.85,median,wk_10,linear,100,4,0.1
897,11317,8880.21650915644,26375.49734149686,No Imputation,0.85,median,wk_10,linear,1,2,0.1
770,11318,8880.21650915644,26375.49734149686,No Imputation,0.85,median,wk_10,linear,0.1,5,0.1
920,11319,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,100,3,0.1
2619,11320,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,0.1,2,0.1
6452,11321,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,0.01,5,0.1
6773,11322,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,0.01,3,0.1
1247,11323,8880.21650915644,26375.49734149686,No Imputation,0.85,median,wk_10,linear,10,5,0.1
8078,11324,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,100,4,0.1
6056,11325,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,1,4,0.1
8196,11326,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,0.01,6,0.1
8320,11327,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,10,2,0.1
9725,11328,8880.21650915644,26375.49734149686,No Imputation,0.85,median,wk_10,linear,10,3,0.1
6668,11329,8880.21650915644,26375.49734149686,No Imputation,0.85,median,wk_10,linear,100,6,0.1
1303,11330,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,1,2,0.1
2317,11331,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,100,2,0.1
331,11332,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,0.01,4,0.1
1249,11333,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,100,6,0.1
5376,11334,8880.21650915644,26375.49734149686,No Imputation,0.85,median,wk_10,linear,100,3,0.1
6700,11335,8880.21650915644,26375.49734149686,KNN Imputation,0.85,median,wk_10,linear,0.1,5,0.1
5057,11336,8894.891187598663,26413.286261880126,No Imputation,0.85,median,all,linear,100,4,0.1
9009,11337,8894.891187598663,26413.286261880126,No Imputation,0.85,median,all,linear,0.1,3,0.1
1976,11338,8894.891187598663,26413.286261880126,KNN Imputation,0.85,median,all,linear,100,3,0.1
1990,11339,8894.891187598663,26413.286261880126,KNN Imputation,0.85,median,all,linear,10,6,0.1
2397,11340,8894.891187598663,26413.286261880126,KNN Imputation,0.85,median,all,linear,100,4,0.1
8113,11341,8894.891187598663,26413.286261880126,No Imputation,0.85,median,all,linear,0.1,6,0.1
8928,11342,8894.891187598663,26413.286261880126,No Imputation,0.85,median,all,linear,0.1,2,0.1
7200,11343,8894.891187598663,26413.286261880126,KNN Imputation,0.85,median,all,linear,1,5,0.1
864,11344,8894.891187598663,26413.286261880126,No Imputation,0.85,median,all,linear,0.01,3,0.1
2726,11345,8894.891187598663,26413.286261880126,No Imputation,0.85,median,all,linear,100,5,0.1
6369,11346,8894.891187598663,26413.286261880126,KNN Imputation,0.85,median,all,linear,0.01,3,0.1
8827,11347,8894.891187598663,26413.286261880126,No Imputation,0.85,median,all,linear,1,5,0.1
