,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
3613,1294,-55.63501914771241,27.650877864026302,0.6,mean,wk_10,rbf,10,3,100
7116,1295,-55.63506394596341,27.650832812194828,0.6,mean,wk_10,rbf,10,5,1000
7639,1295,-55.63506394596341,27.650832812194828,0.6,mean,wk_10,rbf,10,4,1000
7355,1295,-55.63506394596341,27.650832812194828,0.6,mean,wk_10,rbf,10,3,1000
459,1298,-55.636450995939285,27.65264976868069,0.7,mean,wk_10,rbf,100,5,1000
1783,1298,-55.636450995939285,27.65264976868069,0.95,mean,wk_10,rbf,100,3,1000
4018,1298,-55.636450995939285,27.65264976868069,0.95,median,wk_10,rbf,100,6,1000
3834,1298,-55.636450995939285,27.65264976868069,0.85,median,wk_10,rbf,10,2,1000
9254,1298,-55.636450995939285,27.65264976868069,0.95,mean,wk_10,rbf,100,6,1000
6745,1298,-55.636450995939285,27.65264976868069,0.85,mean,wk_10,rbf,100,2,1000
999,1298,-55.636450995939285,27.65264976868069,0.95,mean,wk_10,rbf,100,2,1000
9003,1298,-55.636450995939285,27.65264976868069,0.95,median,wk_10,rbf,10,5,1000
9998,1298,-55.636450995939285,27.65264976868069,0.85,mean,wk_10,rbf,10,6,1000
8162,1298,-55.636450995939285,27.65264976868069,0.95,median,wk_10,rbf,10,3,1000
1120,1298,-55.636450995939285,27.65264976868069,0.95,mean,wk_10,rbf,100,5,1000
6373,1298,-55.636450995939285,27.65264976868069,0.9,median,wk_10,rbf,100,4,1000
8715,1298,-55.636450995939285,27.65264976868069,0.7,mean,wk_10,rbf,100,4,1000
6909,1298,-55.636450995939285,27.65264976868069,0.9,most_frequent,wk_10,rbf,100,5,1000
2832,1298,-55.636450995939285,27.65264976868069,0.85,mean,wk_10,rbf,100,6,1000
14,1298,-55.636450995939285,27.65264976868069,0.85,median,wk_10,rbf,10,5,1000
4486,1298,-55.636450995939285,27.65264976868069,0.9,mean,wk_10,rbf,100,2,1000
6604,1298,-55.636450995939285,27.65264976868069,0.7,mean,wk_10,rbf,100,2,1000
1664,1298,-55.636450995939285,27.65264976868069,0.9,median,wk_10,rbf,100,6,1000
1107,1298,-55.636450995939285,27.65264976868069,0.85,median,wk_10,rbf,100,4,1000
6191,1298,-55.636450995939285,27.65264976868069,0.8,most_frequent,wk_10,rbf,100,4,1000
5670,1298,-55.636450995939285,27.65264976868069,0.85,most_frequent,wk_10,rbf,100,5,1000
6975,1298,-55.636450995939285,27.65264976868069,0.8,most_frequent,wk_10,rbf,100,2,1000
5299,1298,-55.636450995939285,27.65264976868069,0.95,most_frequent,wk_10,rbf,100,3,1000
4890,1298,-55.636450995939285,27.65264976868069,0.9,mean,wk_10,rbf,100,6,1000
8343,1298,-55.636450995939285,27.65264976868069,0.7,median,wk_10,rbf,100,5,1000
8671,1298,-55.636450995939285,27.65264976868069,0.95,median,wk_10,rbf,10,6,1000
2299,1298,-55.636450995939285,27.65264976868069,0.6,mean,wk_10,rbf,100,5,1000
5799,1298,-55.636450995939285,27.65264976868069,0.6,mean,wk_10,rbf,100,6,1000
8250,1298,-55.636450995939285,27.65264976868069,0.7,mean,wk_10,rbf,100,3,1000
4686,1298,-55.636450995939285,27.65264976868069,0.8,mean,wk_10,rbf,100,3,1000
