,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
3005,148,-0.6189138185158489,0.11103816051594788,0.6,mean,wk_9_10,poly,0.1,6,100
3948,149,-0.6190850479137647,0.1417717447368081,0.9,median,wk_9_10,poly,0.01,4,10
5411,150,-0.619145046289502,0.17085500082101387,0.9,mean,all,rbf,0.01,4,1
6579,151,-0.6193843347087526,0.12968905569890007,0.7,median,wk_9_10,poly,100,6,0.01
4709,152,-0.6195169270264229,0.1835016178916556,0.6,mean,all,rbf,0.01,4,0.01
5544,153,-0.6196915381782373,0.08943275039956573,0.95,most_frequent,wk_10,poly,0.01,3,100
5734,154,-0.619706764676816,0.07574116857207745,0.8,most_frequent,wk_9_10,poly,0.1,4,0.01
8158,155,-0.6198564127644834,0.0696035295546233,0.6,mean,wk_10,poly,100,5,0.1
46,156,-0.6199915332116432,0.2065015082527741,0.6,median,all,rbf,0.01,4,10
5700,157,-0.6201195825290532,0.27123240543393085,0.8,most_frequent,all,rbf,0.01,2,1
3235,158,-0.6201927359624497,0.19619084906756307,0.7,mean,wk_9_10,poly,1,2,0.01
1406,159,-0.6202495980835092,0.06694082299814443,0.95,most_frequent,all,linear,1,3,1
5488,160,-0.620296486350421,0.13191214247048855,0.95,median,wk_10,poly,0.01,6,0.1
7174,161,-0.6205408753041312,0.08725658468287943,0.7,mean,all,rbf,0.01,6,0.01
8069,162,-0.6206145671555148,0.13430464966762784,0.85,most_frequent,wk_10,rbf,0.1,2,1000
8042,163,-0.6207605271089167,0.08918668081223594,0.6,mean,wk_9_10,poly,100,6,1000
9024,164,-0.6208215274199175,0.10003931318066664,0.8,mean,wk_10,poly,100,4,1000
6865,165,-0.6213883753629076,0.18668586055505582,0.95,most_frequent,all,rbf,0.01,3,0.1
2698,166,-0.621590688654137,0.14603714054117586,0.95,most_frequent,all,poly,0.01,4,0.01
8964,167,-0.6218457210252786,0.137704709835958,0.95,most_frequent,all,rbf,0.01,6,0.01
9936,168,-0.6219702450857609,0.05546165260534999,0.8,most_frequent,wk_9_10,poly,1,2,1
6627,169,-0.6219741008201184,0.09041588661800365,0.95,median,wk_10,poly,0.01,6,1
3440,170,-0.6220035333841513,0.31102219816660515,0.8,mean,all,rbf,0.01,3,1000
8172,171,-0.6220829792997301,0.1176062566158319,0.85,most_frequent,wk_10,rbf,0.1,6,1
7199,172,-0.6223303441245551,0.1055963336402611,0.95,most_frequent,wk_9_10,poly,0.01,4,1
4708,173,-0.6224009607883494,0.133479354724871,0.6,most_frequent,wk_10,rbf,0.01,2,1
9887,174,-0.6225018804337733,0.17154797643751957,0.95,most_frequent,all,poly,0.01,4,10
8295,175,-0.6225591695966415,0.0916831010783146,0.7,median,wk_10,poly,1,6,0.01
628,176,-0.6226945951796768,0.14474772388459622,0.95,most_frequent,all,poly,100,4,0.01
7599,177,-0.6227410395745175,0.1939266974701041,0.6,median,wk_9_10,rbf,0.1,2,10
3515,178,-0.6229049253574112,0.161989924238566,0.8,median,wk_10,poly,10,5,1
2666,179,-0.6229299258933443,0.20714824015574304,0.9,most_frequent,all,rbf,0.01,4,1000
9301,180,-0.6230535462353965,0.23576589843505086,0.9,most_frequent,all,rbf,0.01,5,100
5143,181,-0.6232375835708528,0.20690392526768037,0.7,mean,wk_9_10,poly,1,2,1
3699,182,-0.6235978611901566,0.20211320673873534,0.7,mean,wk_9_10,poly,1,2,0.1
4570,183,-0.6235997048060768,0.14267130675965725,0.9,most_frequent,all,poly,1,4,1000
5825,184,-0.6237709026380991,0.09537688839009971,0.8,most_frequent,wk_9_10,poly,0.01,4,1
5569,185,-0.6240690391776205,0.09016116323642262,0.95,most_frequent,all,poly,0.1,6,10
